group,names,scores,logfoldchanges,pvals,pvals_adj
3,ANXA6,7.9236856,1.352399,2.305726014952186e-15,2.066714154840149e-13
3,DDX5,7.8905215,0.66125786,3.00926386841296e-15,2.6798080968451514e-13
3,ACTB,7.79527,0.44759816,6.427083351946662e-15,5.614077776343728e-13
3,S1PR5,7.7327,5.889567,1.0528919446504773e-14,9.024600080585404e-13
3,GIMAP7,7.641172,0.89283586,2.15253519567555e-14,1.7890828893026963e-12
3,TXNIP,7.449428,0.6508366,9.374572166669932e-14,7.60727116530837e-12
3,CCND3,7.441775,1.0137697,9.934140881757582e-14,8.013929885436675e-12
3,XBP1,7.4037848,1.3700265,1.3235699417270632e-13,1.0372250389054254e-11
3,DUSP2,7.3246326,1.4569824,2.395540727486846e-13,1.8560703693081698e-11
3,IL2RB,7.17736,3.608985,7.107028932805473e-13,5.3259997149996865e-11
3,ARL4C,7.157469,1.6220603,8.218032956135313e-13,6.12511434567607e-11
3,PPIA,7.0990353,0.57322794,1.2563055283731678e-12,9.213355088828675e-11
3,TTC38,6.9914427,4.828846,2.7207417460144113e-12,1.9846942715341295e-10
3,HLA-F,6.9822035,1.1274503,2.905858371897574e-12,2.097417984852807e-10
3,C9orf142,6.9112906,1.4703976,4.802637692441019e-12,3.412610016276484e-10
3,SUN2,6.783944,1.3273616,1.1693855470296007e-11,8.018476695981973e-10
3,YWHAQ,6.7735677,1.206546,1.2564490904983961e-11,8.572608371689056e-10
3,ALOX5AP,6.635258,1.4109162,3.2393484729229573e-11,2.1670451198861188e-09
3,HSP90AA1,6.5677238,0.71023864,5.109015228190823e-11,3.3685112903561994e-09
3,PSMB9,6.530699,0.6622189,6.546346129346269e-11,4.295530661141375e-09
3,PRSS23,6.5248384,5.7551713,6.807488983962874e-11,4.44561447266985e-09
3,SLC9A3R1,6.3420925,1.7374734,2.2666541658201216e-10,1.4194016086784085e-08
3,AKR1C3,6.295966,5.3792505,3.054908343629299e-10,1.904318773842373e-08
3,PPIB,6.1953716,0.77039826,5.814773517946213e-10,3.5599912511211766e-08
3,TIGIT,6.194234,2.9436367,5.856923162851165e-10,3.5698597446818166e-08
3,AES,6.157726,0.7707885,7.379690788786997e-10,4.4583735452610086e-08
3,CAP1,6.14042,0.86244345,8.230354128111391e-10,4.950485811970159e-08
3,XCL1,6.091019,7.0259724,1.1219424263561135e-09,6.71891634718242e-08
3,ACTG1,6.0565796,0.4811515,1.390463746305482e-09,8.254900353607525e-08
3,PTGDR,6.0312066,4.02755,1.6273978186120277e-09,9.61988520881265e-08
3,HSPA5,6.0212092,1.4348329,1.731186558781418e-09,1.0189481745548657e-07
3,GPR56,5.986632,5.678439,2.1423066833621636e-09,1.2501954832182428e-07
3,MYL6,5.962121,0.4237329,2.4898447897829348e-09,1.4468530274187782e-07
3,RHOC,5.9290953,1.4173049,3.046085817855125e-09,1.7552109624397135e-07
3,PLEKHF1,5.914099,3.8888218,3.336971607218375e-09,1.91477944022564e-07
3,FCRL6,5.8915877,5.451196,3.825029337505516e-09,2.167621997295481e-07
3,PSMB8,5.8862443,0.751837,3.95070718074017e-09,2.229629558710728e-07
3,CD3E,5.827742,0.7888843,5.618237914608365e-09,3.157726014792587e-07
3,UCP2,5.769481,0.62921596,7.951602902144643e-09,4.432857000000473e-07
3,CALR,5.7338696,1.0854883,9.816487074435736e-09,5.406558383084807e-07
3,C1orf21,5.707635,5.677495,1.1455683801786186e-08,6.259093532179114e-07
3,TMBIM6,5.635481,0.5853742,1.745703672497932e-08,9.462679906971005e-07
3,SH2D2A,5.6293793,3.033388,1.8085944392859862e-08,9.764985882034652e-07
3,PTPRC,5.628483,0.6693211,1.818016010232884e-08,9.777361397777949e-07
3,PPP1CA,5.6056266,0.61745036,2.0750283921305317e-08,1.1115991941280512e-06
3,ARPC2,5.592871,0.41857874,2.2334485211696462e-08,1.1918098451097481e-06
3,CYBA,5.5729456,0.5818075,2.5046810275616585e-08,1.3262237688023392e-06
3,CD3D,5.564603,0.74042857,2.6275033580116603e-08,1.3859069635296888e-06
3,TBX21,5.5603967,3.8667738,2.6916182962816325e-08,1.4142855676324257e-06
3,STK17A,5.5241995,0.92562026,3.309915562354874e-08,1.7259384799290776e-06
3,HSP90B1,5.4110217,1.1106608,6.266623431603376e-08,3.206734094813758e-06
3,SH2D1A,5.3826494,2.0951447,7.339736118848584e-08,3.714285650697029e-06
3,PSME2,5.3450384,0.6045962,9.039783053555954e-08,4.541083692178255e-06
3,HNRNPA2B1,5.335696,0.48220378,9.5178705368262e-08,4.746475510619436e-06
3,HNRNPA3,5.284571,0.8767431,1.2599945993684392e-07,6.215671199906034e-06
3,LCP1,5.2160373,0.76756084,1.8279145865878372e-07,8.795796715952842e-06
3,BST2,5.212245,0.66745085,1.8656882923299748e-07,8.946171063291355e-06
3,CD2,5.2081084,0.90299046,1.907756452523022e-07,9.116018114947988e-06
3,HSPA8,5.1919746,0.45254976,2.0807556482055512e-07,9.908153805378793e-06
3,MT-CO3,5.1511917,0.24079628,2.5883625550757605e-07,1.2156439753530472e-05
3,MT-CO1,5.1503644,0.22541693,2.599807498096682e-07,1.2168518781193821e-05
3,CD300A,5.1307487,1.8030237,2.885917944898048e-07,1.3443151310356864e-05
3,KLRB1,5.1104436,3.057976,3.214030780931266e-07,1.4890952070841682e-05
3,PRKCH,5.1002393,1.6431679,3.392240871992744e-07,1.561113802634513e-05
3,CD8B,5.086967,1.6646761,3.638351415865402e-07,1.6632117105726042e-05
3,C5orf56,5.082658,1.7280232,3.7218997878800367e-07,1.695751949866672e-05
3,TMEM50A,5.0469427,1.0065861,4.4893568316434266e-07,2.0218707735409132e-05
3,SELT,5.046633,0.88021874,4.4966500359485086e-07,2.0218707735409132e-05
3,CD160,5.022225,5.5619416,5.107629252985763e-07,2.2742216745274916e-05
3,PIM1,5.003092,1.268437,5.641799487227771e-07,2.5039365102861374e-05
3,CMC1,4.9785123,2.120926,6.407492808068358e-07,2.834592140962886e-05
3,HNRNPK,4.9543114,0.5444609,7.258685863190536e-07,3.190564677172917e-05
3,PPP2R5C,4.9455895,1.025043,7.591375533146494e-07,3.3261381489319815e-05
3,FYN,4.930352,1.3686054,8.208153615464328e-07,3.57354345023739e-05
3,LSP1,4.877159,0.51303643,1.076247357316528e-06,4.641401339068826e-05
3,TMED9,4.85775,0.99734855,1.1872712275535246e-06,5.1041497224667826e-05
3,IGFBP7,4.844202,2.571152,1.271216415128751e-06,5.447956849086154e-05
3,CIRBP,4.799489,0.42889953,1.590707907823299e-06,6.774834859592771e-05
3,ACTR3,4.7435727,0.6092945,2.099816594258549e-06,8.887927399278315e-05
3,BTN3A2,4.7300243,1.06677,2.2449291710419484e-06,9.443852347137816e-05
3,ABI3,4.7128563,1.2672756,2.4426840318295965e-06,0.00010213100247716794
3,ARL6IP5,4.6864495,0.5410993,2.7798557744223862e-06,0.00011517505163271482
3,LAMP1,4.6281195,1.1315631,3.6900103214041617e-06,0.00015151138187945114
3,TAP1,4.6211557,0.99357677,3.81608043743721e-06,0.0001562200809522803
3,C9orf16,4.5734096,0.6589583,4.798510681196051e-06,0.00019298174628129804
3,EVL,4.57172,0.5350932,4.837364799876282e-06,0.00019397549960673487
3,HMGB1,4.5710998,0.41863558,4.851713273564292e-06,0.00019398366132262595
3,TMEM59,4.543245,0.6115426,5.539485420719273e-06,0.0002195621475715148
3,ARL6IP1,4.4734006,1.1430348,7.698531147748283e-06,0.00029993652318244306
3,OPTN,4.4645066,1.3338466,8.025352974733233e-06,0.0003117838263328373
3,PRMT2,4.417932,1.0504183,9.964965313056385e-06,0.0003849564346570571
3,MIB2,4.4068317,2.3952408,1.0489365605408416e-05,0.0004040762918892444
3,EIF3G,4.404108,0.41310626,1.0621992123358872e-05,0.00040803921562953383
3,ARPC4,4.3911114,0.75007665,1.127726651270756e-05,0.00043079786338515733
3,EFHD2,4.378977,1.1456138,1.1923785821481326e-05,0.00045297174170580304
3,EMP3,4.3484674,0.37503487,1.3709222577681174e-05,0.0005179291416813213
3,FAM49B,4.340159,0.7476858,1.4237956685985453e-05,0.0005364267527241882
3,ABHD17A,4.3364706,2.4895725,1.447888934199885e-05,0.000544009557359376
3,CCDC107,4.334988,1.1736543,1.4576803760572993e-05,0.0005461920403620165
3,PSMB10,4.3327475,0.6954377,1.4726013457664451e-05,0.0005502794238648782
3,BSG,4.3241634,0.9050576,1.5311188498232038e-05,0.0005690450923164069
3,ASCL2,4.3139935,2.4773903,1.6033169353825336e-05,0.0005926654569228051
3,GIMAP4,4.301824,0.50603926,1.6939771152591634e-05,0.0006228204332081546
3,CX3CR1,4.2967567,2.111172,1.7331538701108793e-05,0.000635520646382369
3,LAT,4.289896,0.942176,1.7875663972417802e-05,0.0006537249485806339
3,PTGER2,4.2891035,1.3818016,1.793959192374579e-05,0.0006543179884102387
3,PTPN4,4.262903,1.9605954,2.0178798823371785e-05,0.0007320953626024356
3,FKBP11,4.2140536,1.410605,2.5082765825160507e-05,0.0009004844254613905
3,SERF2,4.179649,0.29305053,2.9195974349761952e-05,0.0010346087654590063
3,TSEN54,4.1686172,2.218669,3.064533482090083e-05,0.0010803859170535578
3,STOM,4.1633425,1.8901081,3.1362229595800145e-05,0.0011028246581456492
3,TERF2IP,4.161688,0.8615848,3.1590402256265855e-05,0.0011080071011315344
3,ITGB7,4.153173,1.3254725,3.278969864714198e-05,0.001147137569507411
3,VAMP2,4.1513114,0.51034445,3.305759383203763e-05,0.0011520267626656362
3,CORO1A,4.1510353,0.30409363,3.309745839946483e-05,0.0011520267626656362
3,MT-ND2,4.128007,0.29614922,3.659212510988056e-05,0.0012640413192869068
3,RPA2,4.127076,1.0495224,3.674049440767816e-05,0.0012659777394645685
3,P4HB,4.1175265,0.9125492,3.829600630499132e-05,0.0013100960767712822
3,SRSF3,4.108288,0.50153536,3.9860326469498246e-05,0.0013530804881254925
3,RASSF5,4.059404,1.0691972,4.919817340362976e-05,0.001649642420678187
3,SKAP1,4.0516815,1.2974521,5.085082645456196e-05,0.0017008981317021043
3,C11orf58,4.03117,0.5450684,5.5499957567942e-05,0.0018518890951015974
3,CD164,4.0100026,0.64259803,6.071805145391169e-05,0.0020016523020166947
4,LST1,19.07908,5.139156,3.768323157636422e-81,5.167878378382588e-77
4,FCGR3A,18.70762,5.701592,4.2911393629442492e-78,2.512418064784468e-74
4,FCER1G,18.694424,4.7905793,5.496029017320551e-78,2.512418064784468e-74
4,AIF1,18.432323,4.8262453,7.230901094827543e-76,2.479114440361623e-72
4,COTL1,18.30031,3.6216712,8.227788673477897e-75,2.2567178773615178e-71
4,IFITM2,17.80318,2.95706,6.6766560733891435e-71,1.526061023174312e-67
4,FTH1,17.526752,2.9120526,8.95401880864105e-69,1.7542201991671908e-65
4,IFITM3,17.500984,4.744426,1.408157259815687e-68,2.413933582639041e-65
4,SAT1,17.280792,3.5777545,6.564020030019378e-67,1.000210785463175e-63
4,SERPINA1,16.78689,4.1911035,3.04381400602642e-63,4.174286527864633e-60
4,PSAP,16.765936,3.3817253,4.331405589097621e-63,5.400081477171344e-60
4,CTSS,16.565395,3.4933932,1.239611418286594e-61,1.4166692491985292e-58
4,S100A11,16.53051,3.3410227,2.21264413348242e-61,2.3341693574290698e-58
4,FTL,16.45898,3.101575,7.230688482518472e-61,7.082975846375594e-58
4,RP11-290F20.3,16.203848,5.0454807,4.73688435899571e-59,4.330775473284479e-56
4,CD68,16.154575,4.0250797,1.0544162064313668e-58,9.037664909374853e-56
4,OAZ1,16.107117,1.9951342,2.2738191297009853e-58,1.8343032673364303e-55
4,RHOC,15.513653,4.1932125,2.804595142716986e-54,2.0243272519589864e-51
4,TIMP1,15.450733,3.6138308,7.459058153022226e-54,5.114676175527341e-51
4,SPI1,15.422812,3.9489336,1.1498580540421259e-53,7.509120644349387e-51
4,S100A4,15.387982,2.5552168,1.9708125295059606e-53,1.228532864983852e-50
4,CEBPB,15.365159,3.476644,2.803483834213125e-53,1.6716077087999477e-50
4,ACTB,15.293914,1.3109387,8.39491673591653e-53,4.605115524654372e-50
4,MS4A7,15.275168,5.049848,1.1193827352201287e-52,5.90431339646494e-50
4,CFD,15.2704115,3.9065957,1.2041120185099309e-52,6.115997119201923e-50
4,CST3,14.908126,4.4428926,2.9182902402003356e-50,1.3340477451369135e-47
4,TYROBP,14.793046,4.2244883,1.6243246381153935e-49,7.185802608746615e-47
4,NPC2,14.652085,3.0209064,1.3064384574285868e-48,5.598905314117387e-46
4,HCK,14.574384,4.0836625,4.0879406168219957e-48,1.6988490187605105e-45
4,STXBP2,14.550881,3.5452404,5.765577638148919e-48,2.3255626979286554e-45
4,ARPC3,14.429515,1.8052995,3.3744550070809596e-47,1.28547988797523e-44
4,TYMP,14.395251,3.3119524,5.542276791262111e-47,2.0542374031180697e-44
4,LGALS1,14.155238,3.4606411,1.7334909881516833e-45,6.256077739871627e-43
4,YBX1,14.025094,1.6692559,1.0946668117602975e-44,3.849297604225826e-42
4,IFI30,13.925193,3.825741,4.453402125968754e-44,1.5268489188883875e-41
4,TMSB4X,13.853042,0.7132047,1.2193802844692423e-43,4.078678346636875e-41
4,S100A6,13.793689,2.2751238,2.7816316630190966e-43,8.871464331777649e-41
4,PILRA,13.725955,4.2689934,7.098724300036847e-43,2.2125432966069393e-40
4,BID,13.661166,3.4354928,1.7318716367979645e-42,5.27797502823273e-40
4,NEAT1,13.341526,2.2127194,1.3271438854992911e-40,3.8724364352632504e-38
4,CFP,13.016166,3.2466774,9.901929443352538e-39,2.6626482428654257e-36
4,LY6E,12.906636,2.0398362,4.1294843185760574e-38,1.0890720758644626e-35
4,MYL6,12.835674,1.5363662,1.034976134134916e-37,2.628456056208562e-35
4,ABI3,12.774794,3.4260213,2.2674911481768253e-37,5.552923858231604e-35
4,LRRC25,12.621713,4.246815,1.6029681526147348e-36,3.6638508741597456e-34
4,HLA-DPA1,12.4810915,2.832546,9.467999309262574e-36,2.09426036334237e-33
4,FKBP1A,12.475541,2.2939284,1.0151411109244263e-35,2.2097849516218385e-33
4,TKT,12.312946,2.633336,7.715452735028363e-35,1.5792495344504324e-32
4,ARPC2,12.284969,1.5605682,1.0908681492103634e-34,2.2000243820986652e-32
4,BRI3,12.253934,3.0646443,1.6004039676888738e-34,3.0912591567443964e-32
4,PFN1,12.229468,1.1748701,2.1635080159990817e-34,4.064431360467316e-32
4,PYCARD,12.197866,2.5913544,3.190749585508737e-34,5.75762365995616e-32
4,PRELID1,12.155618,2.3140392,5.355540648393846e-34,9.501351576853187e-32
4,LYN,12.13557,3.398439,6.843226110911664e-34,1.1879494036081335e-31
4,RHOG,12.05951,2.3603866,1.7280692445645323e-33,2.890090441458292e-31
4,FAM26F,12.032949,2.9842808,2.3848645465676275e-33,3.94048583031668e-31
4,FGR,12.024001,2.9401188,2.657825945035962e-33,4.288167648261551e-31
4,VASP,11.875054,2.6844144,1.5952961848207705e-32,2.458190098722702e-30
4,SRGN,11.855459,2.1600864,2.016152066784647e-32,3.0721677159871836e-30
4,CYBA,11.851722,1.6312457,2.1081448930415392e-32,3.177043853095788e-30
4,ARPC1B,11.833542,1.6819847,2.6185329477102437e-32,3.903321830967204e-30
4,ANXA2,11.741286,2.3437147,7.828681730417037e-32,1.1421546941589281e-29
4,ANXA5,11.666246,2.5923743,1.8960558845100965e-31,2.737106357912786e-29
4,LILRA5,11.644952,3.6806748,2.4345796280022357e-31,3.442043816332233e-29
4,GABARAP,11.546863,2.199267,7.656447374473339e-31,1.0500051929352737e-28
4,C10orf54,11.543181,2.3638384,7.991365992354587e-31,1.0850850813777308e-28
4,CSTB,11.522964,2.43419,1.0107395909638401e-30,1.3589492892625592e-28
4,CARD16,11.485812,2.5829704,1.5546832206116213e-30,2.050089008410363e-28
4,CALM2,11.464801,2.020686,1.98215484846284e-30,2.588883008744704e-28
4,WARS,11.429292,3.4973333,2.985351430065757e-30,3.8623688218794144e-28
4,DRAP1,11.305433,2.128386,1.2334339078890166e-29,1.5518635424577957e-27
4,LILRB2,11.292861,3.90462,1.4232719696449697e-29,1.774431981064647e-27
4,HES4,11.076747,5.221475,1.6267612858498065e-28,1.9919110959057362e-26
4,CASP1,11.050015,2.5695653,2.1917612055115267e-28,2.636650278279393e-26
4,RNASET2,11.0045395,1.9842136,3.633693732721721e-28,4.333258769612668e-26
4,TPI1,10.9501705,1.9806013,6.632246166609725e-28,7.840915855938428e-26
4,HLA-DRB1,10.944338,2.6153502,7.073292536865872e-28,8.220604563608353e-26
4,RGS2,10.794372,2.5155752,3.659572510971568e-27,4.182281451288674e-25
4,ISG15,10.754842,2.1898746,5.6230698451399915e-27,6.373122302169408e-25
4,MT-CO1,10.710271,0.6886586,9.109507950719752e-27,1.0239982953784482e-24
4,LILRA3,10.701096,4.6893005,1.0058139812401634e-26,1.1214417023355772e-24
4,ASAH1,10.608783,2.6723733,2.712585892427862e-26,2.929165584941394e-24
4,LYZ,10.519359,2.1311862,7.035079622224269e-26,7.53742827649872e-24
4,C5AR1,10.473089,3.5450625,1.148334322669767e-25,1.2207951086118748e-23
4,NINJ1,10.333261,2.998294,4.983716127720682e-25,5.217304043935987e-23
4,EMP3,10.23823,1.5199603,1.336601418506545e-24,1.3782069062705833e-22
4,HLA-DRB5,10.174573,2.3076768,2.5752677190765677e-24,2.6356135447325414e-22
4,CTSC,10.14535,2.4479446,3.4752996587467506e-24,3.504430847062716e-22
4,SLC7A7,10.1292095,3.0754652,4.099499851665575e-24,4.1036891215869855e-22
4,PTPN6,10.127851,2.3005455,4.1568744172546535e-24,4.1309692578427764e-22
4,MT2A,10.076031,2.3488905,7.051762180738167e-24,6.907704753331659e-22
4,C1orf162,10.03231,2.0650256,1.0991520477274926e-23,1.0615331818686502e-21
4,TNFRSF1B,10.028628,2.887595,1.1409064599087054e-23,1.094153230153006e-21
4,MAFB,9.99125,3.3595402,1.6646912279625786e-23,1.5744534827778484e-21
4,PGLS,9.953646,2.248028,2.4311138041538447e-23,2.268047259194954e-21
4,HN1,9.928047,2.4386,3.143524821738248e-23,2.8933086849206934e-21
4,HMOX1,9.903751,4.3860307,4.0094835561865253e-23,3.641460760896822e-21
4,SH3BGRL3,9.887894,1.2985308,4.698089370528128e-23,4.2253996699055204e-21
4,NAAA,9.887554,2.660565,4.714059716315769e-23,4.2253996699055204e-21
4,NAP1L1,9.867959,1.6753975,5.731925529847508e-23,5.104391345216151e-21
4,HSBP1,9.861956,2.9058657,6.085257945772675e-23,5.384079191504933e-21
4,C19orf38,9.8077,3.3246317,1.0431874884665451e-22,9.112275934286751e-21
4,TNFSF10,9.804019,2.5496123,1.0819295785329166e-22,9.390874835443302e-21
4,CSF1R,9.791786,4.139635,1.2211906106815976e-22,1.0532961028231088e-20
4,ARRB2,9.745064,2.3169668,1.9365763978506273e-22,1.6495781813741306e-20
4,FGL2,9.731812,3.0402904,2.206288334507957e-22,1.8677184086075384e-20
4,CDA,9.724902,2.8160217,2.361326980958779e-22,1.9867017310962388e-20
4,LILRB1,9.653543,4.290675,4.748584835099459e-22,3.899526492727783e-20
4,AP2S1,9.651618,2.0710356,4.838615019209266e-22,3.949807522228326e-20
4,ATP6V0B,9.595437,2.0288427,8.356184262490302e-22,6.780870471940355e-20
4,CDKN1C,9.562194,5.452,1.152868487122381e-21,9.300257901409607e-20
4,TESC,9.54645,3.7881892,1.3421750172369771e-21,1.0764086658706377e-19
4,ALDOA,9.537615,1.4339283,1.4615542564434583e-21,1.165334597259627e-19
4,FCN1,9.510941,2.6288323,1.8894717919282144e-21,1.4978159626880655e-19
4,RPS19,9.368167,0.5827992,7.380326590409215e-21,5.750784026185907e-19
4,UNC119,9.189998,3.1714516,3.928513549847595e-20,3.0438211764186396e-18
4,SLC31A2,9.16168,3.5068197,5.109535098441508e-20,3.9146460525154664e-18
4,HLA-DRA,9.150297,2.354682,5.677719117825023e-20,4.325791110102909e-18
4,SH3BGRL,9.1324005,1.8306216,6.699673006266035e-20,5.07620528220621e-18
4,S100A9,9.111503,1.8742771,8.124843629686765e-20,6.122203600962873e-18
4,BLVRA,9.095363,2.4676554,9.427150150334148e-20,7.064696019764071e-18
4,CTSL,9.08817,4.3973775,1.0071998387476701e-19,7.506923145970407e-18
4,NACA,9.084886,0.7477962,1.0380814529574684e-19,7.695269754518227e-18
4,ITGB2,9.067045,1.764632,1.2228770726956291e-19,9.016417298359064e-18
4,BLOC1S1,9.03584,2.0133002,1.627468822178019e-19,1.193535156542746e-17
4,GMFG,9.032046,1.3297474,1.684915015624845e-19,1.229091730014847e-17
4,CFL1,9.008373,0.9203269,2.0913564048928462e-19,1.517505911994735e-17
4,RGS19,8.995177,2.1013205,2.358506980764866e-19,1.7023455123268093e-17
4,LGALS3,8.985776,2.273404,2.569139942762649e-19,1.8446693808925115e-17
4,GNG5,8.976318,2.021707,2.7997797689659553e-19,1.9998010287291203e-17
4,SOD2,8.958026,2.4477537,3.3054292945201353e-19,2.3175439233922377e-17
4,OAS1,8.957799,2.4355764,3.3122255285465846e-19,2.3175439233922377e-17
4,SIGLEC10,8.870527,4.2498236,7.280061105755231e-19,5.067957259102905e-17
4,RAC1,8.837,1.7624521,9.83233248854904e-19,6.775909937083494e-17
4,RBX1,8.790843,1.9665685,1.4844139065800298e-18,1.0178626157419265e-16
4,CHCHD10,8.788634,2.1682873,1.5138849829612628e-18,1.0329064008124755e-16
4,RHOA,8.785463,1.538656,1.5572155119564453e-18,1.0572105708401332e-16
4,APOBEC3A,8.774929,2.9277573,1.7101123656471967e-18,1.1552946296790964e-16
4,CD74,8.752275,1.4509286,2.0909251039122786e-18,1.4056346507378916e-16
4,PLAUR,8.731152,2.812872,2.520926859955932e-18,1.686438583289544e-16
4,LYST,8.686524,2.8046,3.73697330475323e-18,2.487808344727466e-16
4,POU2F2,8.640651,2.508774,5.589363128018492e-18,3.7030205766978544e-16
4,RHOB,8.516737,2.716091,1.6411223501773622e-17,1.0717310433491594e-15
4,TSPO,8.485532,1.6759564,2.147350842232862e-17,1.395676277269264e-15
4,AP1S2,8.481963,1.8964715,2.214250237379888e-17,1.4323692337465937e-15
4,RNH1,8.465766,1.9421504,2.5447399833082933e-17,1.638430240896241e-15
4,STX11,8.437393,2.675377,3.244944125850239e-17,2.079493632799541e-15
4,FCGRT,8.4074335,1.9784176,4.190793370399274e-17,2.6731414084491e-15
4,HLA-DPB1,8.395767,1.8872759,4.628622821044022e-17,2.93874691517582e-15
4,NCF2,8.393955,2.3309803,4.700567908263505e-17,2.9706722716094796e-15
4,ATG3,8.381948,2.1377046,5.205861353451331e-17,3.2749166330840164e-15
4,MAPKAPK3,8.341569,2.7837327,7.331140652391396e-17,4.528795626436739e-15
4,SERF2,8.291335,1.0183479,1.1198470125715234e-16,6.856063361788336e-15
4,TBXAS1,8.247557,2.852836,1.616655637522297e-16,9.853695739102569e-15
4,SERP1,8.238325,1.4703282,1.7463740196146612e-16,1.0597244825219232e-14
4,H3F3A,8.125681,1.7086965,4.448565631743741e-16,2.675773204988319e-14
4,LYL1,8.002446,2.6587758,1.2197118851091313e-15,7.272664692342011e-14
4,ADA,7.9897604,2.8233743,1.352010979701997e-15,8.026614102005709e-14
4,CTSB,7.972204,2.0731263,1.5586907813076633e-15,9.213743696057455e-14
4,CPPED1,7.9684095,2.8488216,1.6072928961316922e-15,9.460263853025762e-14
4,OAZ2,7.9636526,2.3357906,1.670340069075064e-15,9.78933491764762e-14
4,FCGR2A,7.940546,3.0402672,2.0129331892836602e-15,1.1746964152270687e-13
4,SPN,7.916703,2.4362626,2.438910924870987e-15,1.417255272189861e-13
4,PGK1,7.887197,1.5346085,3.090492780242994e-15,1.765959082843851e-13
4,FAM110A,7.858597,3.4958024,3.884597160140456e-15,2.201378737775463e-13
4,RNF130,7.854576,2.105671,4.0112661890465394e-15,2.263806770229804e-13
4,TUBA1B,7.838775,1.606171,4.549619600678401e-15,2.557109967364901e-13
4,ATP1B3,7.8102317,2.3115873,5.708285361039047e-15,3.19524185474651e-13
4,COX5B,7.8073435,1.503519,5.84058856482338e-15,3.2560094137393433e-13
4,CAMK1,7.759375,3.7675073,8.534900397954404e-15,4.738770204758976e-13
4,H2AFZ,7.730322,1.5537827,1.072750194576775e-14,5.932135551784635e-13
4,TNFSF13B,7.718655,2.2382631,1.1756334330455988e-14,6.474954578629454e-13
4,LAMTOR4,7.708688,1.4784154,1.271179596396086e-14,6.973182793990369e-13
4,CXCL16,7.690735,4.1552014,1.4629223470290417e-14,7.961316296490587e-13
4,IFI6,7.632742,1.5914714,2.2981235434416716e-14,1.2359398539121208e-12
4,VMP1,7.6286645,2.5104756,2.3719810265492493e-14,1.2706776483631407e-12
4,CKB,7.621019,6.137986,2.5168104004536085e-14,1.3430170362576181e-12
4,LGALS9,7.6014237,2.23996,2.9289047633727655e-14,1.556860462205198e-12
4,POLD4,7.5945144,1.6611731,3.0894884120251804e-14,1.6358781499039893e-12
4,IFNGR2,7.5754857,2.1980534,3.577871333844125e-14,1.8871895181668588e-12
4,CLIC1,7.524119,1.3418962,5.307708179410947e-14,2.7782408386428136e-12
4,CAPZB,7.49937,1.3443614,6.412534874130078e-14,3.3311175478719654e-12
4,ADRBK1,7.4929137,2.782076,6.736123019433575e-14,3.4860072108872474e-12
4,MS4A4A,7.467655,5.084664,8.163652121727905e-14,4.208884405916409e-12
4,MSN,7.4525337,1.7166115,9.156435588480899e-14,4.703047103386781e-12
4,SLC11A1,7.4058676,2.9013095,1.3029565419414892e-13,6.66744254335283e-12
4,LSP1,7.3928986,1.4063214,1.4366200742743095e-13,7.324092081263153e-12
4,TCEB2,7.380949,1.4083027,1.5716529269008804e-13,7.982832681303212e-12
4,ARPC5,7.3171797,1.4166892,2.532371157520192e-13,1.2767991931702911e-11
4,PPP1CA,7.3133283,1.4002323,2.6060512774507924e-13,1.309135062965574e-11
4,ARHGDIB,7.269211,0.79343176,3.61593874705878e-13,1.8098169334731428e-11
4,SUPT4H1,7.255562,1.7056983,3.9999735183496937e-13,1.994750430205371e-11
4,TCIRG1,7.2021,2.731665,5.92922258899481e-13,2.946136180633145e-11
4,ATP5B,7.192472,1.4992937,6.362853706024781e-13,3.1501868492571786e-11
4,MYO1G,7.154924,1.8853649,8.371924684468719e-13,4.129948745424605e-11
4,PSMB9,7.1449566,1.2849962,9.002435903186561e-13,4.4092644991535895e-11
4,EIF4A1,7.140596,1.1746509,9.292726405155966e-13,4.535247328124873e-11
4,PSMB3,7.1390667,1.5135616,9.396676363115073e-13,4.569717008643975e-11
4,SLC25A5,7.114431,1.3846898,1.1237545328590833e-12,5.445642990681791e-11
4,KLF4,7.1004424,2.4201188,1.243580562940147e-12,6.005092901465203e-11
5,PF4,6.4622965,12.919385,1.0312593094708286e-10,3.127615745756367e-07
5,PPBP,6.4619446,12.997864,1.0336604279392072e-10,3.127615745756367e-07
5,NRGN,6.460889,9.105065,1.0408966223393867e-10,3.127615745756367e-07
5,GPX1,6.452797,6.393623,1.0980437226739182e-10,3.127615745756367e-07
5,RGS18,6.4457607,8.530002,1.1502212416090581e-10,3.127615745756367e-07
5,CALM3,6.419374,4.8854504,1.3683603962766662e-10,3.127615745756367e-07
5,RGS10,6.32702,4.904428,2.4994081315712584e-10,4.851491168598954e-07
5,TAGLN2,6.119796,4.6321983,9.369523976512367e-10,8.808607368398784e-07
5,MYL6,6.095696,2.7968102,1.0896226786208676e-09,8.808607368398784e-07
5,OAZ1,6.010555,3.1279726,1.8488955434180454e-09,1.0676913841373805e-06
5,GP9,5.999824,13.635157,1.975313555766668e-09,1.0676913841373805e-06
5,GNG11,5.995602,11.965408,2.0273268873348864e-09,1.0676913841373805e-06
5,SDPR,5.994899,11.416891,2.0361245252618035e-09,1.0676913841373805e-06
5,SPARC,5.989445,10.532876,2.1055788974841113e-09,1.0676913841373805e-06
